Cosmic Time [Gyr],SFR [Msun/yr],Metallicity
9.41950000,0.41692986,0.00387660
9.43150000,0.43751861,0.00405996
9.44350000,0.47286384,0.00472722
9.45550000,0.45057493,0.00466655
9.46750000,0.46300240,0.00489777
9.47950000,0.47858874,0.00502890
9.49150000,0.45872110,0.00490256
9.50350000,0.37530531,0.00435465
9.51550000,0.33211479,0.00371508
9.52750000,0.35893511,0.00344856
9.53950000,0.35594399,0.00308074
9.55150000,0.25839756,0.00164222
9.56350000,0.28038757,0.00216290
9.57550000,0.25082549,0.00169648
9.58750000,0.28219499,0.00233206
9.59950000,0.26400013,0.00218141
9.61150000,0.23568761,0.00193743
9.62350000,0.22233253,0.00199752
9.63550000,0.21156716,0.00202283
9.64750000,0.22371351,0.00199537
9.65950000,0.27437705,0.00254869
9.67150000,0.22505050,0.00219303
9.68350000,0.26665096,0.00266766
9.69550000,0.28331945,0.00275071
9.70750000,0.29291780,0.00235698
9.71950000,0.30527980,0.00250208
9.73150000,0.29489129,0.00231258
9.74350000,0.25835553,0.00189739
9.75550000,0.26677429,0.00202748
9.76750000,0.22034945,0.00163467
9.77950000,0.19853684,0.00155962
9.79150000,0.19891717,0.00152308
9.80350000,0.16948757,0.00118134
9.81550000,0.15782533,0.00110499
9.82750000,0.17561119,0.00143223
9.83950000,0.15444379,0.00146793
9.85150000,0.13958338,0.00148801
9.86350000,0.16186701,0.00154059
9.87550000,0.24856491,0.00208973
9.88750000,0.29857368,0.00242730
9.89950000,0.30796258,0.00248691
9.91150000,0.29681238,0.00252993
9.92350000,0.27828902,0.00242782
9.93550000,0.31894065,0.00277549
9.94750000,0.32003249,0.00273687
9.95950000,0.26772079,0.00231863
9.97150000,0.31267683,0.00276908
9.98350000,0.28541211,0.00253633
9.99550000,0.27527075,0.00226641
10.00750000,0.30516652,0.00270125
10.01950000,0.30154381,0.00260718
10.03150000,0.33578159,0.00313551
10.04350000,0.38111380,0.00340574
10.05550000,0.46568558,0.00406290
10.06750000,0.52767967,0.00452150
10.07950000,0.57369181,0.00493406
10.09150000,0.54172962,0.00480799
10.10350000,0.61505696,0.00533203
10.11550000,0.70541915,0.00643526
10.12750000,0.83244271,0.00770099
10.13950000,0.84642361,0.00816571
10.15150000,0.87611489,0.00864200
10.16350000,0.87414544,0.00877380
10.17550000,0.85913749,0.00871977
10.18750000,0.79090245,0.00785789
10.19950000,0.73195186,0.00755759
10.21150000,0.63993889,0.00646234
10.22350000,0.63500331,0.00622552
10.23550000,0.64836506,0.00616273
10.24750000,0.57750817,0.00549296
10.25950000,0.56440926,0.00536179
10.27150000,0.57829223,0.00555088
10.28350000,0.58293306,0.00555399
10.29550000,0.77575883,0.00711082
10.30750000,0.90450849,0.00865782
10.31950000,0.96592500,0.00954115
10.33150000,0.92170286,0.00931472
10.34350000,0.94622213,0.00932487
10.35550000,1.00016498,0.01002583
10.36750000,1.08306084,0.01071061
10.37950000,1.02913812,0.00967478
10.39150000,1.02898080,0.00939617
10.40350000,0.94828335,0.00833994
10.41550000,0.88881530,0.00771385
10.42750000,0.81406228,0.00719976
10.43950000,0.70051297,0.00630228
10.45150000,0.66499785,0.00577014
10.46350000,0.62525853,0.00641637
10.47550000,0.66130039,0.00687323
10.48750000,0.98661922,0.00981427
10.49950000,0.99452152,0.01045298
10.51150000,1.23830837,0.01167163
10.52350000,1.44676388,0.01277094
10.53550000,1.84356651,0.01574922
10.54750000,2.29959953,0.01830053
10.55950000,2.55882808,0.01992142
10.57150000,2.63321101,0.01966586
10.58350000,2.64335273,0.01963224
10.59550000,2.56824291,0.01873224
10.60750000,2.50380501,0.01744518
10.61950000,2.41800788,0.01607034
10.63150000,2.21665166,0.01430630
10.64350000,1.98546299,0.01238344
10.65550000,1.87352323,0.01185791
10.66750000,1.81021971,0.01136298
10.67950000,1.59850103,0.01098508
10.69150000,1.64634330,0.01104843
10.70350000,1.73837656,0.01125806
10.71550000,1.98895978,0.01324794
10.72750000,2.17411152,0.01476796
10.73950000,2.22392336,0.01535932
10.75150000,2.16965719,0.01603410
10.76350000,2.05299845,0.01603971
10.77550000,2.19548643,0.01654685
10.78750000,2.31831870,0.01666758
10.79950000,2.38330325,0.01664265
10.81150000,2.34770045,0.01596967
10.82350000,2.37249325,0.01538467
10.83550000,2.26343703,0.01476506
10.84750000,2.36758979,0.01549839
10.85950000,2.01854279,0.01389926
10.87150000,1.87359427,0.01342760
10.88350000,2.33048005,0.01449032
10.89550000,2.59883623,0.01488288
10.90750000,2.85261266,0.01540087
10.91950000,3.00396578,0.01575814
10.93150000,3.08098647,0.01640023
10.94350000,3.12038210,0.01724339
10.95550000,3.21764208,0.01818421
10.96750000,3.28428814,0.01801992
10.97950000,3.17467028,0.01905254
10.99150000,3.04691514,0.01896319
11.00350000,2.94541109,0.01946366
11.01550000,2.73100752,0.01914531
11.02750000,2.49888711,0.01874384
11.03950000,2.39547194,0.01868107
11.05150000,2.42178716,0.01883492
11.06350000,2.45335791,0.01908943
11.07550000,2.79894918,0.01922831
11.08750000,3.03679065,0.01929986
11.09950000,3.31642925,0.01940738
11.11150000,3.70666398,0.01949285
11.12350000,3.99096246,0.02041601
11.13550000,4.36702574,0.02104670
11.14750000,4.76674968,0.02152054
11.15950000,4.81100818,0.02113853
11.17150000,4.79629627,0.02137601
11.18350000,4.77161802,0.02056660
11.19550000,4.57875676,0.02019298
11.20750000,4.37774874,0.02006791
11.21950000,4.57058059,0.02056478
11.23150000,4.54557929,0.02154253
11.24350000,4.65647931,0.02302062
11.25550000,4.76034521,0.02354158
11.26750000,4.97532550,0.02421818
11.27950000,5.10395379,0.02455556
11.29150000,5.04552673,0.02366741
11.30350000,5.12872905,0.02337781
11.31550000,5.09678699,0.02334687
11.32750000,5.30395705,0.02422142
11.33950000,5.36434730,0.02429375
11.35150000,5.29014163,0.02358399
11.36350000,5.19111576,0.02282905
11.37550000,5.10694643,0.02250668
11.38750000,5.06804478,0.02244465
11.39950000,5.24615460,0.02336018
11.41150000,5.60232037,0.02428135
11.42350000,5.53873871,0.02463347
11.43550000,5.87726559,0.02573082
11.44750000,5.84096710,0.02551174
11.45950000,5.79640753,0.02538501
11.47150000,5.67040960,0.02543551
11.48350000,5.42408779,0.02515425
11.49550000,5.39941943,0.02574799
11.50750000,5.63489495,0.02750140
11.51950000,5.46377123,0.02786691
11.53150000,5.72867262,0.02842582
11.54350000,5.69132709,0.02850824
11.55550000,5.65412422,0.02899244
11.56750000,5.74431570,0.02914269
11.57950000,5.61614304,0.02947370
11.59150000,6.01166558,0.03006387
11.60350000,5.87250574,0.02952677
11.61550000,5.71431204,0.02898689
11.62750000,5.96053135,0.02933035
11.63950000,5.85810209,0.02947058
11.65150000,5.83389197,0.02942899
11.66350000,5.80180667,0.02932430
11.67550000,5.68548425,0.03044365
11.68750000,5.59138804,0.03018248
11.69950000,5.63216319,0.03083530
11.71150000,5.16943056,0.02970754
11.72350000,5.51877099,0.03084942
11.73550000,5.10724239,0.03079263
11.74750000,4.98218517,0.03041655
11.75950000,4.81675861,0.02879681
11.77150000,4.34825054,0.02687427
11.78350000,4.25799315,0.02500182
11.79550000,3.72629402,0.02247063
11.80750000,3.32827085,0.01999697
11.81950000,2.94721156,0.01856892
11.83150000,2.69907922,0.01747878
11.84350000,2.59284884,0.01673028
11.85550000,2.52492797,0.01650614
11.86750000,2.48180720,0.01702541
11.87950000,2.70963448,0.01698835
11.89150000,2.77461672,0.01784400
11.90350000,2.92905449,0.01880347
11.91550000,3.26369620,0.02063164
11.92750000,3.63842695,0.02271020
11.93950000,3.93393721,0.02375391
11.95150000,3.86379705,0.02334699
11.96350000,3.80692286,0.02304960
11.97550000,3.68596375,0.02268708
11.98750000,3.38511801,0.02151955
11.99950000,2.64491020,0.01904111
12.01150000,2.56740339,0.01790365
12.02350000,2.76638572,0.01712333
12.03550000,2.95427551,0.01681796
12.04750000,3.10666904,0.01659560
12.05950000,3.54228408,0.01757551
12.07150000,3.82299230,0.01880443
12.08350000,3.97325091,0.01926058
12.09550000,4.28537600,0.02091413
12.10750000,4.76359127,0.02325627
12.11950000,4.83920157,0.02505774
12.13150000,4.78209968,0.02531245
12.14350000,4.58895976,0.02530403
12.15550000,4.48593901,0.02638514
12.16750000,4.10158643,0.02555006
12.17950000,3.72724598,0.02487347
12.19150000,3.39650308,0.02383757
12.20350000,3.54635721,0.02369145
12.21550000,3.45939378,0.02299515
12.22750000,3.65971293,0.02370317
12.23950000,3.79993627,0.02474407
12.25150000,3.91033825,0.02562747
12.26350000,3.90807492,0.02616574
12.27550000,3.89827449,0.02636392
12.28750000,3.92392586,0.02654179
12.29950000,3.87485307,0.02591938
12.31150000,3.69959506,0.02436927
12.32350000,3.28960053,0.02196650
12.33550000,3.12120114,0.02229986
12.34750000,2.79317852,0.02086037
12.35950000,2.43511046,0.01815711
12.37150000,2.25579416,0.01728684
12.38350000,2.16971745,0.01652938
12.39550000,2.04938128,0.01514512
12.40750000,2.03552542,0.01501919
12.41950000,2.09829273,0.01517449
12.43150000,2.00297202,0.01565853
12.44350000,2.01654654,0.01594261
12.45550000,2.24206709,0.01620514
12.46750000,2.41953517,0.01663252
12.47950000,2.45843197,0.01752794
12.49150000,2.45400631,0.01782942
12.50350000,2.39159623,0.01804372
12.51550000,2.28534138,0.01785816
12.52750000,2.14062166,0.01747018
12.53950000,1.95839792,0.01686671
12.55150000,1.73963103,0.01603467
12.56350000,1.48528187,0.01496100
12.57550000,1.19631128,0.01363263
12.58750000,0.87368013,0.01203648
12.59950000,0.51834929,0.01015949
