Cosmic Time [Gyr],SFR [Msun/yr],Metallicity
9.41950000,18.50899592,0.02846244
9.43150000,19.54111902,0.02834043
9.44350000,20.24512827,0.02837478
9.45550000,21.14164836,0.02872464
9.46750000,22.46095780,0.02920977
9.47950000,23.93833837,0.02990441
9.49150000,25.05317260,0.03037289
9.50350000,25.56625413,0.03079032
9.51550000,25.02238446,0.03103156
9.52750000,25.20332690,0.03151264
9.53950000,25.43050231,0.03193174
9.55150000,25.19365898,0.03263402
9.56350000,24.96848232,0.03293274
9.57550000,24.25666068,0.03336291
9.58750000,23.45234051,0.03390102
9.59950000,23.02429186,0.03418941
9.61150000,22.58204037,0.03448754
9.62350000,22.22934240,0.03475152
9.63550000,21.64005614,0.03497889
9.64750000,21.02259920,0.03516830
9.65950000,21.22535744,0.03554317
9.67150000,21.07562700,0.03611590
9.68350000,20.31541749,0.03618381
9.69550000,20.09473535,0.03619231
9.70750000,19.71187911,0.03626918
9.71950000,20.12522364,0.03674984
9.73150000,20.44945285,0.03711216
9.74350000,20.40820931,0.03742110
9.75550000,19.72366268,0.03789234
9.76750000,18.99198602,0.03881401
9.77950000,19.70192778,0.03945090
9.79150000,19.81485933,0.04003945
9.80350000,20.01953776,0.04068096
9.81550000,20.53047503,0.04149031
9.82750000,20.81192673,0.04197587
9.83950000,20.43018508,0.04250010
9.85150000,20.40741785,0.04317218
9.86350000,19.23547943,0.04367074
9.87550000,18.68207007,0.04425628
9.88750000,18.58065835,0.04452509
9.89950000,18.39451074,0.04455700
9.91150000,18.09632405,0.04430261
9.92350000,17.93617471,0.04428598
9.93550000,18.22704497,0.04458579
9.94750000,17.53731129,0.04467090
9.95950000,18.69433114,0.04509189
9.97150000,20.36530032,0.04525358
9.98350000,21.36997522,0.04573692
9.99550000,21.96119673,0.04541820
10.00750000,21.98415240,0.04344480
10.01950000,20.71752124,0.04149980
10.03150000,18.93644821,0.03940660
10.04350000,16.48625569,0.03711179
10.05550000,14.10638386,0.03390972
10.06750000,11.85998705,0.03140893
10.07950000,9.62979468,0.02900309
10.09150000,7.71405928,0.02581812
10.10350000,6.09998971,0.02435087
10.11550000,5.36104232,0.02351615
10.12750000,4.79797323,0.02238360
10.13950000,4.59271544,0.02208226
10.15150000,5.16606047,0.02192476
10.16350000,5.81739550,0.02292412
10.17550000,6.33758985,0.02468041
10.18750000,6.39331361,0.02442210
10.19950000,6.16381841,0.02373707
10.21150000,6.02216668,0.02451352
10.22350000,5.52883425,0.02343090
10.23550000,5.27860825,0.02283145
10.24750000,5.25076396,0.02301560
10.25950000,4.97249860,0.02339325
10.27150000,4.89777895,0.02274529
10.28350000,4.52407418,0.02188983
10.29550000,4.77706242,0.02231257
10.30750000,4.81893898,0.02145882
10.31950000,4.71550935,0.02011917
10.33150000,4.45619729,0.01939446
10.34350000,3.98528468,0.01823557
10.35550000,4.13561815,0.01888361
10.36750000,4.39924192,0.01908242
10.37950000,4.18072294,0.01804775
10.39150000,4.03464736,0.01779047
10.40350000,3.61653490,0.01589937
10.41550000,3.14310646,0.01408750
10.42750000,3.01370699,0.01441008
10.43950000,2.90316054,0.01428764
10.45150000,2.51004681,0.01304751
10.46350000,2.19332920,0.01262792
10.47550000,2.15056934,0.01162835
10.48750000,2.33818801,0.01246440
10.49950000,2.43381898,0.01297100
10.51150000,2.47055429,0.01274745
10.52350000,2.47326636,0.01356911
10.53550000,2.45165520,0.01390831
10.54750000,3.34386116,0.01546992
10.55950000,3.89211890,0.01643946
10.57150000,4.27519703,0.01757644
10.58350000,4.52085216,0.01796419
10.59550000,4.50022504,0.01742038
10.60750000,4.40120414,0.01742230
10.61950000,4.56488283,0.01778531
10.63150000,4.24966402,0.01699527
10.64350000,3.79001072,0.01554212
10.65550000,3.48467096,0.01447201
10.66750000,3.23379387,0.01376142
10.67950000,3.09209194,0.01417120
10.69150000,3.10412855,0.01325886
10.70350000,3.23735158,0.01331227
10.71550000,3.60332240,0.01382948
10.72750000,3.96387853,0.01435921
10.73950000,4.38497991,0.01516602
10.75150000,4.94486832,0.01631505
10.76350000,5.18025425,0.01726480
10.77550000,5.64514748,0.01845493
10.78750000,5.91103514,0.01880293
10.79950000,6.09042917,0.01941707
10.81150000,6.07028592,0.01932971
10.82350000,5.81000680,0.01853105
10.83550000,5.65550787,0.01801600
10.84750000,5.31411715,0.01714237
10.85950000,5.08610012,0.01683775
10.87150000,5.02917884,0.01611285
10.88350000,5.31712225,0.01519335
10.89550000,5.42097427,0.01574524
10.90750000,5.70696107,0.01595140
10.91950000,5.46556245,0.01536755
10.93150000,5.19086001,0.01481769
10.94350000,5.01432021,0.01429894
10.95550000,4.91891070,0.01463204
10.96750000,4.85242274,0.01565383
10.97950000,4.64253369,0.01633770
10.99150000,4.71962588,0.01653774
11.00350000,4.59079146,0.01673218
11.01550000,4.60407098,0.01789394
11.02750000,4.58258057,0.01823706
11.03950000,4.50868874,0.01809990
11.05150000,4.45389339,0.01861465
11.06350000,4.89934654,0.01953343
11.07550000,5.07887341,0.02007853
11.08750000,5.28237207,0.02078430
11.09950000,5.40603270,0.02084878
11.11150000,5.22046715,0.02025015
11.12350000,4.95446158,0.01936130
11.13550000,5.07777625,0.01975742
11.14750000,4.92859143,0.01988357
11.15950000,5.08079309,0.02016114
11.17150000,5.23944889,0.02032289
11.18350000,6.07589558,0.02057449
11.19550000,6.63404283,0.02125007
11.20750000,7.38314547,0.02171909
11.21950000,8.00824088,0.02187754
11.23150000,8.29744348,0.02264391
11.24350000,9.24034777,0.02344952
11.25550000,10.33391369,0.02478974
11.26750000,11.21242801,0.02533306
11.27950000,11.94799439,0.02564910
11.29150000,12.38133869,0.02577825
11.30350000,13.02171526,0.02623833
11.31550000,13.40754880,0.02668589
11.32750000,13.47543943,0.02692098
11.33950000,13.44315092,0.02679944
11.35150000,13.24954771,0.02681024
11.36350000,12.27432010,0.02604130
11.37550000,11.96524326,0.02588613
11.38750000,11.00094383,0.02548130
11.39950000,9.59779916,0.02496419
11.41150000,8.55785084,0.02476535
11.42350000,7.93043854,0.02482790
11.43550000,7.78450397,0.02517602
11.44750000,7.16130440,0.02582652
11.45950000,6.81287735,0.02544476
11.47150000,6.05134927,0.02449230
11.48350000,5.57656035,0.02335739
11.49550000,5.34472012,0.02186410
11.50750000,5.02348216,0.02037649
11.51950000,4.75697615,0.01949417
11.53150000,4.32974584,0.01777526
11.54350000,3.58030656,0.01581845
11.55550000,2.92268362,0.01422762
11.56750000,2.69920657,0.01378736
11.57950000,2.42729379,0.01328264
11.59150000,2.56934620,0.01320542
11.60350000,3.23484915,0.01428279
11.61550000,3.96730284,0.01547644
11.62750000,4.55357659,0.01682472
11.63950000,4.88834168,0.01840607
11.65150000,5.09065854,0.01937269
11.66350000,5.03182947,0.01914937
11.67550000,4.98738892,0.01870010
11.68750000,4.72983714,0.01758965
11.69950000,4.74611501,0.01819790
11.71150000,4.32481554,0.01822986
11.72350000,4.02085291,0.01742821
11.73550000,3.42739209,0.01627647
11.74750000,3.37870794,0.01546334
11.75950000,3.41397198,0.01544544
11.77150000,3.86465058,0.01662773
11.78350000,4.36352493,0.01703671
11.79550000,4.40571946,0.01738699
11.80750000,4.60601927,0.01832994
11.81950000,4.60491692,0.01889746
11.83150000,4.55389620,0.02020326
11.84350000,4.65152762,0.02103318
11.85550000,4.39743857,0.02082168
11.86750000,4.12825871,0.02021046
11.87950000,3.91852724,0.01924097
11.89150000,3.70504884,0.01992080
11.90350000,3.69966629,0.02015841
11.91550000,3.67290070,0.01994102
11.92750000,3.76236603,0.01916612
11.93950000,3.84767075,0.01943492
11.95150000,3.75325008,0.02008016
11.96350000,4.32706361,0.02141632
11.97550000,4.42019700,0.02141010
11.98750000,4.48442986,0.02189558
11.99950000,4.52024136,0.02244122
12.01150000,4.57409577,0.02317261
12.02350000,4.95570620,0.02444506
12.03550000,4.88421572,0.02412800
12.04750000,4.72642835,0.02295000
12.05950000,4.78627604,0.02215032
12.07150000,4.83814294,0.02181660
12.08350000,5.29636703,0.02262709
12.09550000,5.78544266,0.02283757
12.10750000,6.02090753,0.02250957
12.11950000,6.18095968,0.02278802
12.13150000,6.20058064,0.02332844
12.14350000,6.33517693,0.02412689
12.15550000,6.70974677,0.02454962
12.16750000,6.96804077,0.02527358
12.17950000,7.17282622,0.02567231
12.19150000,7.35070359,0.02640954
12.20350000,7.48423104,0.02690841
12.21550000,7.79900678,0.02699193
12.22750000,7.99337725,0.02736763
12.23950000,7.91020284,0.02676898
12.25150000,7.87058964,0.02683387
12.26350000,7.95298529,0.02650474
12.27550000,8.17713014,0.02663916
12.28750000,8.59886323,0.02691146
12.29950000,7.85258205,0.02663464
12.31150000,8.14186070,0.02661530
12.32350000,7.80322551,0.02734610
12.33550000,7.55446541,0.02765078
12.34750000,7.66889012,0.02813487
12.35950000,7.79978016,0.02947249
12.37150000,7.76220857,0.02975196
12.38350000,7.94737833,0.03083544
12.39550000,8.24379894,0.03106125
12.40750000,8.44950478,0.03135158
12.41950000,8.86151865,0.03207115
12.43150000,9.01568060,0.03216805
12.44350000,9.35151649,0.03201500
12.45550000,9.79758440,0.03153310
12.46750000,10.49411267,0.03101100
12.47950000,11.11667671,0.03179282
12.49150000,10.97872277,0.03099921
12.50350000,11.31149680,0.02997357
12.51550000,11.11913870,0.02937739
12.52750000,10.64520709,0.02856927
12.53950000,9.85298847,0.02749800
12.55150000,8.70576931,0.02611240
12.56350000,7.16683611,0.02436126
12.57550000,5.19947535,0.02219338
12.58750000,2.76697352,0.01955757
12.59950000,0.00000000,0.01640263
