Cosmic Time [Gyr],SFR [Msun/yr],Metallicity
9.41950000,3.62196875,0.01466555
9.43150000,3.68046206,0.01439609
9.44350000,4.10679989,0.01511749
9.45550000,4.55727044,0.01516658
9.46750000,4.82261628,0.01511185
9.47950000,4.94356329,0.01451601
9.49150000,5.25054829,0.01478618
9.50350000,5.19633191,0.01480248
9.51550000,5.01300580,0.01441520
9.52750000,4.68563126,0.01369115
9.53950000,4.57349837,0.01348926
9.55150000,4.33638188,0.01340532
9.56350000,3.97180407,0.01279130
9.57550000,3.31741051,0.01206872
9.58750000,3.07371132,0.01217487
9.59950000,3.14354420,0.01214632
9.61150000,3.00378394,0.01230029
9.62350000,3.26538685,0.01202293
9.63550000,3.58217890,0.01317060
9.64750000,3.95709887,0.01335218
9.65950000,4.15264764,0.01362669
9.67150000,4.36466834,0.01401795
9.68350000,4.69112962,0.01462148
9.69550000,4.85396338,0.01471156
9.70750000,4.90717964,0.01467712
9.71950000,4.77736158,0.01475180
9.73150000,4.92149808,0.01502181
9.74350000,4.71932407,0.01461630
9.75550000,4.24587932,0.01371399
9.76750000,3.89624712,0.01299591
9.77950000,3.90689518,0.01273267
9.79150000,3.70074392,0.01236266
9.80350000,3.45717182,0.01180032
9.81550000,3.30181696,0.01178836
9.82750000,3.35338688,0.01158216
9.83950000,3.41275587,0.01174301
9.85150000,3.50230170,0.01177443
9.86350000,3.61747969,0.01231307
9.87550000,3.95465945,0.01313541
9.88750000,3.94205791,0.01290494
9.89950000,3.95315594,0.01319102
9.91150000,4.01204451,0.01393172
9.92350000,3.86256967,0.01357123
9.93550000,3.59657624,0.01317496
9.94750000,3.41763146,0.01313683
9.95950000,3.33853440,0.01258100
9.97150000,3.41678466,0.01292050
9.98350000,3.49621695,0.01325947
9.99550000,4.00303000,0.01409030
10.00750000,4.22951803,0.01460411
10.01950000,4.36788287,0.01557999
10.03150000,4.30363596,0.01529369
10.04350000,4.33468012,0.01598110
10.05550000,4.26704374,0.01636591
10.06750000,4.12086819,0.01636667
10.07950000,4.05028858,0.01557524
10.09150000,3.92084280,0.01601610
10.10350000,3.87732137,0.01626209
10.11550000,3.40717131,0.01532469
10.12750000,3.38659626,0.01542805
10.13950000,3.27824529,0.01546756
10.15150000,3.55094113,0.01575024
10.16350000,3.85574076,0.01675035
10.17550000,4.22367381,0.01734971
10.18750000,4.41146159,0.01839272
10.19950000,4.49848290,0.01849637
10.21150000,4.35350003,0.01802642
10.22350000,4.10899006,0.01711762
10.23550000,4.06573015,0.01724669
10.24750000,3.81143861,0.01604896
10.25950000,3.71337400,0.01481227
10.27150000,3.57761308,0.01337691
10.28350000,3.39618643,0.01303889
10.29550000,3.35729519,0.01263760
10.30750000,3.31120850,0.01217395
10.31950000,3.09981416,0.01187056
10.33150000,3.10499091,0.01138186
10.34350000,3.33465894,0.01163491
10.35550000,3.47536606,0.01151306
10.36750000,3.73028618,0.01214156
10.37950000,3.88117536,0.01304944
10.39150000,3.82451414,0.01252503
10.40350000,3.66093855,0.01207798
10.41550000,3.51528729,0.01178274
10.42750000,3.38415997,0.01163696
10.43950000,3.12152503,0.01105724
10.45150000,2.92696550,0.01106470
10.46350000,2.75913807,0.01106098
10.47550000,2.70786334,0.01094450
10.48750000,2.74159279,0.01094683
10.49950000,2.62601558,0.01088537
10.51150000,2.59786526,0.01105261
10.52350000,2.95137433,0.01174310
10.53550000,3.09637946,0.01195448
10.54750000,3.29057866,0.01257449
10.55950000,3.25207910,0.01235352
10.57150000,3.41059363,0.01323963
10.58350000,3.23107379,0.01314849
10.59550000,3.18045745,0.01346293
10.60750000,2.98615183,0.01320260
10.61950000,2.87204959,0.01320614
10.63150000,2.81223009,0.01342934
10.64350000,2.72929651,0.01400543
10.65550000,2.53949739,0.01348621
10.66750000,2.49559070,0.01352503
10.67950000,2.42126402,0.01338038
10.69150000,2.37200865,0.01329206
10.70350000,2.45735644,0.01351989
10.71550000,2.50054504,0.01380883
10.72750000,2.42549972,0.01359221
10.73950000,2.37480834,0.01330043
10.75150000,2.35008531,0.01322692
10.76350000,2.39412654,0.01322647
10.77550000,2.45720659,0.01391996
10.78750000,2.43509863,0.01327953
10.79950000,2.40920177,0.01218702
10.81150000,2.39437496,0.01217903
10.82350000,2.30537051,0.01305924
10.83550000,2.10787538,0.01305582
10.84750000,1.97650304,0.01232899
10.85950000,1.92150880,0.01224528
10.87150000,1.93094338,0.01233016
10.88350000,1.96370416,0.01234122
10.89550000,1.96192908,0.01252315
10.90750000,1.94241517,0.01289290
10.91950000,1.92298323,0.01263939
10.93150000,2.07245583,0.01397533
10.94350000,2.04005382,0.01394199
10.95550000,2.12199898,0.01488313
10.96750000,2.12751765,0.01483183
10.97950000,1.94370349,0.01367161
10.99150000,1.90541017,0.01203749
11.00350000,2.00975340,0.01271030
11.01550000,2.01370831,0.01224679
11.02750000,1.98466404,0.01119803
11.03950000,2.08244024,0.01097800
11.05150000,2.00504217,0.00980616
11.06350000,2.08447731,0.01000400
11.07550000,2.16486125,0.01028850
11.08750000,2.18791083,0.01069483
11.09950000,2.23770455,0.01125070
11.11150000,2.25451238,0.01215445
11.12350000,2.14257228,0.01219978
11.13550000,2.24895830,0.01253573
11.14750000,2.40525772,0.01284069
11.15950000,2.27523020,0.01159362
11.17150000,2.20963094,0.01113885
11.18350000,2.29533112,0.01078804
11.19550000,2.32016504,0.01045009
11.20750000,2.31986958,0.00988980
11.21950000,2.14468415,0.00888463
11.23150000,2.17790720,0.00871369
11.24350000,2.07510605,0.00802347
11.25550000,2.01979010,0.00818136
11.26750000,2.11025860,0.00885795
11.27950000,2.02405206,0.00859339
11.29150000,2.09102968,0.00890575
11.30350000,2.04532092,0.00905127
11.31550000,2.04194576,0.00892337
11.32750000,2.15591755,0.00925638
11.33950000,2.15830634,0.00935379
11.35150000,2.19600182,0.00915084
11.36350000,2.10024350,0.00925764
11.37550000,2.29249649,0.00993178
11.38750000,2.47774800,0.01049539
11.39950000,2.59402896,0.01121206
11.41150000,2.64994398,0.01139439
11.42350000,2.74157863,0.01177186
11.43550000,2.73270039,0.01217252
11.44750000,2.63278171,0.01220164
11.45950000,2.55139881,0.01235951
11.47150000,2.50306522,0.01199998
11.48350000,2.71645119,0.01290715
11.49550000,2.68548175,0.01294458
11.50750000,2.59771366,0.01212916
11.51950000,2.82626556,0.01242277
11.53150000,2.89520932,0.01291326
11.54350000,2.92946499,0.01306626
11.55550000,3.02418176,0.01411866
11.56750000,3.28360648,0.01522935
11.57950000,3.13782947,0.01495613
11.59150000,3.17623244,0.01556384
11.60350000,3.29112233,0.01613531
11.61550000,3.33441732,0.01681374
11.62750000,3.48145339,0.01774169
11.63950000,3.66105703,0.01819133
11.65150000,3.83636854,0.01813197
11.66350000,4.04402261,0.01812202
11.67550000,4.17268778,0.01863006
11.68750000,4.21898003,0.01813474
11.69950000,4.30146951,0.01785359
11.71150000,4.43426205,0.01775821
11.72350000,4.52586140,0.01864539
11.73550000,4.48512181,0.01830651
11.74750000,4.30993762,0.01837936
11.75950000,4.02425269,0.01766308
11.77150000,3.96455149,0.01758284
11.78350000,4.06486376,0.01804978
11.79550000,4.16797102,0.01816714
11.80750000,4.30222371,0.01871541
11.81950000,4.27133724,0.01872513
11.83150000,4.62688159,0.01891126
11.84350000,4.74537114,0.01807878
11.85550000,4.89271950,0.01843740
11.86750000,4.99224888,0.01784251
11.87950000,5.14350942,0.01767902
11.89150000,5.21598578,0.01743334
11.90350000,5.22262375,0.01871354
11.91550000,5.08902016,0.01873001
11.92750000,4.85673868,0.01802084
11.93950000,4.76114665,0.01827748
11.95150000,4.88585730,0.01869122
11.96350000,4.81662603,0.01862680
11.97550000,4.75532512,0.01835590
11.98750000,4.63861163,0.01851907
11.99950000,4.42295271,0.01820230
12.01150000,4.33833878,0.01790321
12.02350000,4.44986232,0.01753553
12.03550000,4.20379466,0.01725408
12.04750000,4.08743395,0.01707733
12.05950000,4.00621258,0.01715558
12.07150000,3.47234746,0.01656398
12.08350000,3.28838084,0.01651961
12.09550000,3.20359811,0.01694410
12.10750000,3.07396758,0.01653784
12.11950000,3.35271133,0.01653513
12.13150000,3.59325489,0.01705263
12.14350000,3.65255343,0.01746838
12.15550000,3.52315774,0.01663971
12.16750000,3.59776915,0.01670442
12.17950000,3.67979467,0.01738985
12.19150000,3.57235035,0.01717455
12.20350000,3.43699945,0.01664505
12.21550000,3.57764582,0.01732771
12.22750000,3.62279942,0.01815191
12.23950000,3.73555954,0.01879957
12.25150000,3.59854099,0.01916654
12.26350000,3.54228507,0.01894959
12.27550000,3.95024180,0.01958748
12.28750000,4.14507032,0.02031416
12.29950000,4.21064985,0.02012475
12.31150000,4.43477622,0.02000672
12.32350000,4.29107737,0.01926103
12.33550000,4.31087429,0.01933162
12.34750000,4.04272994,0.01819760
12.35950000,3.83618838,0.01795888
12.37150000,3.51102013,0.01690372
12.38350000,3.20063537,0.01636454
12.39550000,3.45267005,0.01685986
12.40750000,3.63550488,0.01755594
12.41950000,3.98570820,0.01841029
12.43150000,4.08381916,0.01842508
12.44350000,4.17492792,0.01827101
12.45550000,4.40014157,0.01820948
12.46750000,4.62122575,0.01850098
12.47950000,4.74126830,0.01820750
12.49150000,5.11449307,0.01886670
12.50350000,5.34578363,0.01955249
12.51550000,5.27914206,0.01942572
12.52750000,5.09245024,0.01907471
12.53950000,4.77852750,0.01846946
12.55150000,4.33019312,0.01758003
12.56350000,3.74026641,0.01637642
12.57550000,3.00156667,0.01482867
12.58750000,2.10691320,0.01290679
12.59950000,1.04912531,0.01058083
