Cosmic Time [Gyr],SFR [Msun/yr],Metallicity
9.41950000,17.80155029,0.02761993
9.43150000,16.76477355,0.02734339
9.44350000,14.62629279,0.02611029
9.45550000,13.67837960,0.02538612
9.46750000,12.58792685,0.02503280
9.47950000,11.20959445,0.02416258
9.49150000,10.04369255,0.02296973
9.50350000,8.86422135,0.02218087
9.51550000,7.28081544,0.02177407
9.52750000,5.93942409,0.02138817
9.53950000,5.68738689,0.02189044
9.55150000,5.83674958,0.02190076
9.56350000,5.96785723,0.02249715
9.57550000,5.94729494,0.02287181
9.58750000,5.38050813,0.02317357
9.59950000,4.96434425,0.02380186
9.61150000,4.52849962,0.02399178
9.62350000,4.43807729,0.02368066
9.63550000,4.40322261,0.02294708
9.64750000,5.16172605,0.02281583
9.65950000,5.84491080,0.02438684
9.67150000,5.90494179,0.02315252
9.68350000,6.12790600,0.02314627
9.69550000,5.83898163,0.02223057
9.70750000,5.36620276,0.02118431
9.71950000,5.07801624,0.02062426
9.73150000,4.51517121,0.01844876
9.74350000,4.07968034,0.01796305
9.75550000,3.71972911,0.01684988
9.76750000,3.08792077,0.01532443
9.77950000,2.92470501,0.01579546
9.79150000,2.76354455,0.01583939
9.80350000,2.54971823,0.01474657
9.81550000,2.44913211,0.01355765
9.82750000,2.71824446,0.01439787
9.83950000,3.08631944,0.01584436
9.85150000,3.43476785,0.01677021
9.86350000,3.35484821,0.01612769
9.87550000,3.26147352,0.01519548
9.88750000,3.06212904,0.01427435
9.89950000,2.85052534,0.01344873
9.91150000,2.22215490,0.01146494
9.92350000,1.99335443,0.00999023
9.93550000,2.02392018,0.00976513
9.94750000,2.00926297,0.00947646
9.95950000,2.13608987,0.00988051
9.97150000,2.13243265,0.01029670
9.98350000,2.24589083,0.01050387
9.99550000,2.59367976,0.01139312
10.00750000,3.03632159,0.01367549
10.01950000,3.40075902,0.01554846
10.03150000,3.55904860,0.01649025
10.04350000,3.42919923,0.01586391
10.05550000,3.32280911,0.01589013
10.06750000,3.09652300,0.01464436
10.07950000,2.91760836,0.01406543
10.09150000,2.71633497,0.01384934
10.10350000,2.30516240,0.01273920
10.11550000,2.46999824,0.01289630
10.12750000,2.44693491,0.01203928
10.13950000,2.38640293,0.01218849
10.15150000,2.13297671,0.01106493
10.16350000,1.98719985,0.01069132
10.17550000,2.13087014,0.01109901
10.18750000,2.15344371,0.01142571
10.19950000,2.04701621,0.01162762
10.21150000,1.95352152,0.01096949
10.22350000,1.71689278,0.01011267
10.23550000,1.60249162,0.00929649
10.24750000,1.70583061,0.00927678
10.25950000,1.64503763,0.00847961
10.27150000,1.72530650,0.00887746
10.28350000,1.70397172,0.00880649
10.29550000,1.95126968,0.00992506
10.30750000,2.02984120,0.00994346
10.31950000,2.00375281,0.00978420
10.33150000,2.08094404,0.01078883
10.34350000,1.90428655,0.00963726
10.35550000,2.05163969,0.01028899
10.36750000,2.02881351,0.01005017
10.37950000,1.72386509,0.00893971
10.39150000,1.73147533,0.00855448
10.40350000,1.98074476,0.00937672
10.41550000,2.20185680,0.01061401
10.42750000,2.38194908,0.01103836
10.43950000,2.52467601,0.01165904
10.45150000,2.36151826,0.01057530
10.46350000,2.17655850,0.01024825
10.47550000,2.15180287,0.01017248
10.48750000,2.25890716,0.01126724
10.49950000,2.14724343,0.01082225
10.51150000,2.11809524,0.01113416
10.52350000,1.98901640,0.01110026
10.53550000,1.82132962,0.00987684
10.54750000,1.74470268,0.00988156
10.55950000,1.43149728,0.00924157
10.57150000,1.47599086,0.00940635
10.58350000,1.83322846,0.01077864
10.59550000,1.91712542,0.01163448
10.60750000,1.99770613,0.01182749
10.61950000,2.03680526,0.01162914
10.63150000,1.84533237,0.00995649
10.64350000,1.77938502,0.00889281
10.65550000,1.69390219,0.00887103
10.66750000,1.88528744,0.00953398
10.67950000,2.09746092,0.00994805
10.69150000,2.24223625,0.01005039
10.70350000,2.38514643,0.01101084
10.71550000,2.41834502,0.01154715
10.72750000,2.21970969,0.01088082
10.73950000,2.07626020,0.01096934
10.75150000,2.00948372,0.01110245
10.76350000,2.06305073,0.01136751
10.77550000,2.01517827,0.01086821
10.78750000,1.98986955,0.01086448
10.79950000,2.06479981,0.01089755
10.81150000,2.01077995,0.01027712
10.82350000,1.89037956,0.00936516
10.83550000,2.21429593,0.01058360
10.84750000,2.19833595,0.01131181
10.85950000,2.50969429,0.01208611
10.87150000,2.60096837,0.01286612
10.88350000,2.93843018,0.01421090
10.89550000,3.08162208,0.01539916
10.90750000,3.14220527,0.01537429
10.91950000,3.51758835,0.01573335
10.93150000,4.03126761,0.01671511
10.94350000,4.37875743,0.01748611
10.95550000,4.56262600,0.01721962
10.96750000,4.59596738,0.01711146
10.97950000,4.31889625,0.01586903
10.99150000,4.21116079,0.01539739
11.00350000,3.91953785,0.01411691
11.01550000,3.60106494,0.01360494
11.02750000,3.27096856,0.01323547
11.03950000,2.85535821,0.01351622
11.05150000,2.46047675,0.01293966
11.06350000,2.19884083,0.01371027
11.07550000,2.16396503,0.01406537
11.08750000,1.80910034,0.01367291
11.09950000,1.80352425,0.01374907
11.11150000,2.09517690,0.01418022
11.12350000,2.06565220,0.01441793
11.13550000,1.96253915,0.01380722
11.14750000,1.86442918,0.01248824
11.15950000,1.75895598,0.01156621
11.17150000,1.68610305,0.01062549
11.18350000,1.67817601,0.01021143
11.19550000,1.65054568,0.00961060
11.20750000,1.69200886,0.00937229
11.21950000,1.60308062,0.00865287
11.23150000,1.58220023,0.00870286
11.24350000,1.44934167,0.00755994
11.25550000,1.48980311,0.00786342
11.26750000,1.37251793,0.00708294
11.27950000,1.29317175,0.00712907
11.29150000,1.25498522,0.00734540
11.30350000,1.23741106,0.00713789
11.31550000,1.24245379,0.00751559
11.32750000,1.32075432,0.00793241
11.33950000,1.40718151,0.00817321
11.35150000,1.57393198,0.00930082
11.36350000,1.63970490,0.00994675
11.37550000,1.65824306,0.01026996
11.38750000,1.56254200,0.00965613
11.39950000,1.45177445,0.00881409
11.41150000,1.15240831,0.00696963
11.42350000,1.00269768,0.00612083
11.43550000,0.93811364,0.00539773
11.44750000,0.80493272,0.00469132
11.45950000,0.66573007,0.00359078
11.47150000,0.67133959,0.00372850
11.48350000,0.66092918,0.00329518
11.49550000,0.67762288,0.00373803
11.50750000,0.82298995,0.00426960
11.51950000,1.03742917,0.00507720
11.53150000,1.15415259,0.00547754
11.54350000,1.42007971,0.00734857
11.55550000,1.61071787,0.00824359
11.56750000,1.69561515,0.00849210
11.57950000,1.63375683,0.00797500
11.59150000,1.64572133,0.00848455
11.60350000,1.63868122,0.00846163
11.61550000,1.62231428,0.00889107
11.62750000,1.60275840,0.00866049
11.63950000,1.44479172,0.00776652
11.65150000,1.28512574,0.00658343
11.66350000,1.21909338,0.00654441
11.67550000,1.06793396,0.00590169
11.68750000,0.96764406,0.00585779
11.69950000,1.04447942,0.00576388
11.71150000,1.02894303,0.00575456
11.72350000,1.04942206,0.00562050
11.73550000,1.12822630,0.00619133
11.74750000,1.15169455,0.00603919
11.75950000,1.15802354,0.00634684
11.77150000,1.10298421,0.00646854
11.78350000,1.14622090,0.00713071
11.79550000,1.14183675,0.00684801
11.80750000,0.97368712,0.00563533
11.81950000,0.93004288,0.00532630
11.83150000,0.84336373,0.00477491
11.84350000,0.76230331,0.00457527
11.85550000,0.68975820,0.00447599
11.86750000,0.56019290,0.00397209
11.87950000,0.48027313,0.00388272
11.89150000,0.40725866,0.00304233
11.90350000,0.35560465,0.00302430
11.91550000,0.44998698,0.00383955
11.92750000,0.51357936,0.00410829
11.93950000,0.74198031,0.00519490
11.95150000,0.90486079,0.00585447
11.96350000,0.97443181,0.00586648
11.97550000,0.99535065,0.00565247
11.98750000,1.06742110,0.00584872
11.99950000,1.08493121,0.00577310
12.01150000,1.17596189,0.00657069
12.02350000,1.18404678,0.00665039
12.03550000,1.09570480,0.00642522
12.04750000,1.08884069,0.00700819
12.05950000,1.23570067,0.00816428
12.07150000,1.27808876,0.00842636
12.08350000,1.33745230,0.00923806
12.09550000,1.26467699,0.00933534
12.10750000,1.31975659,0.00964176
12.11950000,1.23359477,0.00894838
12.13150000,1.19747974,0.00760932
12.14350000,1.17795897,0.00744934
12.15550000,1.08955638,0.00701827
12.16750000,1.02604975,0.00743032
12.17950000,0.98234260,0.00777673
12.19150000,0.84858466,0.00679032
12.20350000,0.74673686,0.00648794
12.21550000,0.61900469,0.00593575
12.22750000,0.61659759,0.00603492
12.23950000,0.75161214,0.00711298
12.25150000,0.92152101,0.00818493
12.26350000,0.92003558,0.00795415
12.27550000,0.90044216,0.00760167
12.28750000,0.81933665,0.00696648
12.29950000,0.70968685,0.00607076
12.31150000,0.58550827,0.00498207
12.32350000,0.51203834,0.00455533
12.33550000,0.61677536,0.00501816
12.34750000,0.35108705,0.00421072
12.35950000,0.56706516,0.00489259
12.37150000,0.80863142,0.00476328
12.38350000,0.95358864,0.00507191
12.39550000,1.22596998,0.00618430
12.40750000,1.45324052,0.00690230
12.41950000,1.71021716,0.00823292
12.43150000,1.79484253,0.00836750
12.44350000,1.94199701,0.00934801
12.45550000,1.93915719,0.00916856
12.46750000,1.83969590,0.00895788
12.47950000,1.65335442,0.00816592
12.49150000,1.41398344,0.00772224
12.50350000,1.13373761,0.00675819
12.51550000,0.83960104,0.00551617
12.52750000,0.59187012,0.00447105
12.53950000,0.42061318,0.00377441
12.55150000,0.35589860,0.00357782
12.56350000,0.42779471,0.00403287
12.57550000,0.66636987,0.00529113
12.58750000,1.10169242,0.00750419
12.59950000,1.76383073,0.01082361
